col1|col2|col3|col4|col5|col6|col7|col8|col9|col10|col11|col12|col13|col14|col15|col16|col17|col18|col19|col20|col21|col22|col23|col24|col25|col26|col27|col28
22|Yes|Frequently|Research & Development|40|1|Technical Degree|1|593|3|Male|2|Laboratory Technician|3|3894|5|Y|16|3|3|80||4|3|3|2|1|2
36|No|Frequently|Human Resources|20|1|Human Resources|1|1890|2|Male|2|Human Resources|4|3886|1|Y|21|4|4|80||10|2|2|10|0|8
50|No|Rarely|Sales|80|4|Marketing|1|738|4|Male|3|Sales Representative|2|3875|7|Y|15|3|4|80||4|2|3|2|2|2
28|No|Frequently|Research & Development|20|3|Life Sciences|1|1296|4|Male|2|Laboratory Technician|4|3867|1|Y|12|3|2|80||2|2|3|2|2|2
33|No|Rarely|Research & Development|40|4|Medical|1|1502|1|Female|2|Laboratory Technician|2|3838|8|Y|11|3|4|80||8|5|3|5|0|2
30|No|Rarely|Research & Development|10|3|Life Sciences|1|806|4|Male|1|Laboratory Technician|3|3833|3|Y|21|4|3|80|20|7|2|3|2|0|2
27|No|Rarely|Research & Development|10|2|Medical|1|497|4|Male|3|Laboratory Technician|2|3816|1|Y|11|3|2|80||5|2|3|5|0|4
34|No|Frequently|Research & Development|100|4|Medical|1|277|4|Male|3|Research Scientist|3|3815|1|Y|17|3|4|80||5|4|4|5|2|0
29|No|Frequently|Research & Development|200|1|Medical|1|1852|4|Male|3|Laboratory Technician|4|3812|1|Y|13|3|2|80||11|3|4|11|3|10
29|No|Rarely|Research & Development|280|4|Medical|1|2054|4|Female|2|Research Scientist|1|3785|1|Y|14|3|2|80||5|3|1|5|0|4
54|No|Rarely|Research & Development|80|4|Life Sciences|1|578|3|Female|3|Laboratory Technician|3|3780|7|Y|11|3|3|80|0|19|3|3|1|0|0
30|No|Frequently|Research & Development|50|4|Life Sciences|1|861|2|Male|2|Research Scientist|4|3761|9|Y|12|3|2|80||10|3|2|5|0|3
29|No|Rarely|Research & Development|10|3|Life Sciences|1|1249|1|Female|3|Research Scientist|4|3760|1|Y|15|3|1|80||3|5|3|3|1|2
24|No|Frequently|Research & Development|20|1|Technical Degree|1|1646|1|Female|3|Research Scientist|4|3760|1|Y|13|3|3|80||6|2|3|6|1|3
39|No|Frequently|Research & Development||1|Life Sciences|1|602|3|Female|3|Laboratory Technician|3|3755|1|Y|11|3|1|80|||3|3|8|0|7
30|No|Rarely|Research & Development|10|2|Medical|1|1989|4|Male|3|Laboratory Technician|2|3748|1|Y|13|3|3|80||12|6|2|12|1|7
35|Yes|Rarely|Research & Development|140|4|Other|1|1010|3|Male|2|Laboratory Technician|2|3743|1|Y|24|4|4|80||5|2|1|4|0|2
34|No|Rarely|Human Resources|30|2|Human Resources|1|847|3|Male|3|Human Resources|4|3737|0|Y|19|3|3|80||4|1|1|3|0|2
32|Yes|Rarely|Research & Development|10|3|Life Sciences|1|331|4|Male|2|Laboratory Technician|3|3730|0|Y|14|3|4|80||4|2|1|3|1|2
31|Yes|Frequently|Research & Development|20|3|Life Sciences|1|1464|2|Male|3|Laboratory Technician|4|3722|6|Y|13|3|3|80||7|2|1|2|2|2
44|No|Non-Travel|Research & Development|240|3|Medical|1|744|1|Male|1|Laboratory Technician|3|3708|2|Y|14|3|3|80||9|5|3|5|1|4
38|No|Rarely|Research & Development|60|2|Other|1|1782|4|Female|2|Laboratory Technician|3|3702|1|Y|11|3|2|80||5|3|3|5|0|4
45|No|Rarely|Research & Development|80|4|Other|1|452|4|Male|3|Research Scientist|4|3697|9|Y|14|3|1|80||12|3|3|10|9|8
36|No|Frequently|Research & Development|30|3|Technical Degree|1|1257|3|Male|3|Research Scientist|2|3692|1|Y|12|3|3|80|||2|2|11|0|7
25|Yes|Rarely|Research & Development|40|1|Technical Degree|1|1106|4|Male|3|Laboratory Technician|4|3691|1|Y|15|3|2|80||7|3|4|7|5|6
50|No|Rarely|Research & Development|10|3|Medical|1|249|3|Male|2|Laboratory Technician|3|3690|2|Y|15|3|4|80||5|2|2|3|0|2
36|No|Frequently|Research & Development|180|4|Life Sciences|1|407|3|Male|4|Laboratory Technician|4|3688|4|Y|18|3|4|80||4|2|3|1|0|0
35|No|Rarely|Research & Development|250|2|Other|1|652|1|Male|2|Laboratory Technician|4|3681|4|Y|14|3|4|80||9|3|3|3|0|2
42|No|Frequently|Research & Development|90|2|Medical|1|1480|1|Female|3|Laboratory Technician|4|3673|1|Y|13|3|3|80|||3|3|12|5|8
25|No|Rarely|Research & Development|190|1|Medical|1|1358|4|Male|3|Laboratory Technician|4|3669|3|Y|11|3|3|80||7|6|2|3|1|2
28|No|Rarely|Research & Development|100|3|Other|1|1097|3|Female|3|Research Scientist|3|3660|3|Y|13|3|4|80||10|4|4|8|1|7
39|Yes|Non-Travel|Research & Development|20|3|Life Sciences|1|1458|1|Female|2|Laboratory Technician|1|3646|2|Y|23|4|2|80||11|2|4|1|0|0
45|No|Non-Travel|Research & Development||2|Life Sciences|1|1002|4|Male|3|Laboratory Technician|1|3633|1|Y|15|3|3|80||9|2|3|9|0|8
37|No|Rarely|Research & Development|110|3|Medical|1|1411|1|Female|3|Laboratory Technician|3|3629|4|Y|18|3|1|80||8|6|3|3|0|2
34|No|Rarely|Research & Development|10|2|Life Sciences|1|649|2|Male|2|Research Scientist|4|3622|1|Y|13|3|4|80||6|3|3|6|1|3
40|No|Frequently|Research & Development|90|4|Medical|1|964|4|Male|3|Research Scientist|2|3617|8|Y|14|3|4|80||3|2|3|1|0|0
33|No|Rarely|Human Resources|20|3|Human Resources|1|1207|2|Male|3|Human Resources|3|3600|1|Y|13|4|4|80||5|2|3|5|1|4
24|No|Rarely|Research & Development|240|3|Medical|1|1173|4|Male|3|Laboratory Technician|2|3597|8|Y|22|4|4|80||6|2|3|4|1|2
28|No|Rarely|Research & Development|10|3|Medical|1|1834|3|Female|3|Research Scientist|1|3591|1|Y|25|4|3|80||3|3|3|3|1|2
49|No|Rarely|Research & Development|10|3|Technical Degree|1|887|3|Female|3|Research Scientist|1|3580|2|Y|16|3|2|80||7|2|3|4|0|2
30|No|Rarely|Research & Development|10|3|Medical|1|1241|4|Male|3|Research Scientist|2|3579|0|Y|21|4|1|80||12|2|3|11|5|7
26|No|Rarely|Research & Development|70|3|Other|1|1417|3|Male|4|Laboratory Technician|1|3578|0|Y|12|3|4|80||8|2|3|7|0|7
37|No|Rarely|Research & Development|210|3|Life Sciences|1|267|2|Male|4|Research Scientist|1|3564|1|Y|12|3|1|80||8|3|2|8|1|7
40|No|Non-Travel|Research & Development|160|2|Life Sciences|1|1340|3|Male|3|Research Scientist|3|3544|9|Y|16|3|2|80|||0|3|4|0|0
27|No|Rarely|Sales|230|1|Medical|1|1864|2|Female|2|Sales Representative|3|3540|1|Y|21|4|4|80||9|5|3|9|5|8
43|No|Rarely|Human Resources|20|3|Life Sciences|1|1778|2|Male|3|Human Resources|4|3539|0|Y|13|3|2|80||10|5|3|9|1|8
55|No|Rarely|Research & Development|220|3|Technical Degree|1|1694|1|Male|2|Research Scientist|2|3537|5|Y|12|3|4|80||8|1|3|4|1|2
27|No|Rarely|Research & Development|80|3|Medical|1|1647|2|Female|4|Research Scientist|3|3517|7|Y|17|3|1|80||5|0|3|3|0|2
35|No|Rarely|Research & Development|60|1|Life Sciences|1|1291|3|Male|3|Research Scientist|3|3506|0|Y|14|3|4|80||4|3|3|3|2|2
23|No|Rarely|Research & Development|100|1|Medical|1|784|1|Male|4|Research Scientist|3|3505|1|Y|18|3|4|80||2|3|3|2|0|2
37|No|Non-Travel|Research & Development|50|2|Technical Degree|1|1440|3|Male|4|Laboratory Technician|3|3500|0|Y|14|3|1|80||7|2|1|6|1|3
30|No|Rarely|Research & Development|70|4|Life Sciences|1|1224|3|Male|3|Laboratory Technician|3|3491|1|Y|13|3|1|80||10|4|2|10|8|9
28|Yes|Rarely|Research & Development|20|4|Life Sciences|1|364|1|Male|3|Laboratory Technician|3|3485|2|Y|11|3|3|80|0|5|5|1|0|0|0
52|No|Non-Travel|Sales|290|4|Life Sciences|1|2019|1|Male|3|Sales Representative|4|3482|2|Y|15|3|2|80||16|3|2|9|0|0
31|Yes|Frequently|Research & Development|290|2|Medical|1|355|3|Male|2|Laboratory Technician|2|3479|0|Y|11|3|2|80|||2|4|5|1|4
31|No|Rarely|Research & Development|20|4|Life Sciences|1|1721|2|Male|3|Laboratory Technician|3|3477|1|Y|14|3|4|80||6|2|4|5|0|3
27|No|Rarely|Research & Development||1|Medical|1|7|1|Male|3|Laboratory Technician|2|3468|9|Y|12|3|4|80|||3|3|2|2|2
28|Yes|Rarely|Research & Development|20|4|Medical|1|440|1|Male|1|Research Scientist|4|3464|5|Y|13|3|4|80|0|5|4|2|3|2|2
45|No|Rarely|Research & Development|290|3|Medical|1|192|3|Male|3|Research Scientist|4|3452|5|Y|13|3|2|80||9|2|2|6|0|3
37|No|Rarely|Research & Development|100|3|Medical|1|486|3|Female|3|Laboratory Technician|1|3452|6|Y|20|4|2|80||17|3|3|5|0|3
33|No|Rarely|Research & Development|130|1|Life Sciences|1|995|2|Female|3|Research Scientist|4|3452|3|Y|18|3|1|80|||4|3|3|0|2
40|No|Rarely|Research & Development|20|3|Medical|1|521|2|Female|2|Laboratory Technician|3|3448|6|Y|22|4|2|80|||3|3|1|0|0
21|No|Rarely|Sales|220|1|Technical Degree|1|669|3|Male|3|Sales Representative|3|3447|1|Y|11|3|3|80||3|2|3|3|1|2
27|No|Rarely|Research & Development|80|3|Medical|1|1751|3|Female|3|Research Scientist|4|3445|1|Y|11|3|3|80||6|5|2|6|1|4
28|Yes|Rarely|Research & Development|50|4|Technical Degree|1|65|3|Male|3|Laboratory Technician|3|3441|1|Y|13|3|3|80||2|3|2|2|2|2
32|No|Frequently|Research & Development|100|3|Life Sciences|1|1720|1|Male|3|Research Scientist|3|3433|6|Y|13|3|1|80||10|3|2|5|1|3
25|No|Rarely|Research & Development|20|1|Medical|1|854|1|Male|4|Research Scientist|1|3424|7|Y|13|3|3|80||6|3|2|4|0|1
46|No|Rarely|Human Resources|10|2|Life Sciences|1|1314|4|Female|3|Human Resources|1|3423|6|Y|12|3|3|80||10|3|4|7|5|7
47|No|Rarely|Research & Development|10|3|Technical Degree|1|1438|1|Male|3|Research Scientist|4|3420|7|Y|12|3|3|80||17|2|2|6|1|2
44|No|Rarely|Research & Development|200|3|Life Sciences|1|1475|4|Male|3|Research Scientist|2|3420|1|Y|13|3|3|80||6|3|2|5|1|3
36|No|Rarely|Research & Development|50|4|Life Sciences|1|51|2|Female|2|Research Scientist|1|3419|9|Y|14|3|4|80||6|3|4|1|0|0
33|YES|Rarely|Research & Development|100|1|Medical|1|584|1|Male|1|Laboratory Technician|4|3408|7|Y|13|3|1|80||8|2|3|4|1|3
36|Yes|Rarely|Sales||4|Life Sciences|1|27|3|Male|2|Sales Representative|1|3407|7|Y|23|4|2|80||10|4|3|5|0|3
35|No|Rarely|Research & Development|280|3|Life Sciences|1|1596|2|Male|4|Laboratory Technician|3|3407|1|Y|17|3|4|80||10|3|2|10|6|8
36|Yes|Rarely|Research & Development|90|3|Medical|1|90|4|Male|2|Research Scientist|3|3388|0|Y|17|3|1|80||2|0|2|1|0|0
40|No|Rarely|Research & Development|20|2|Life Sciences|1|1802|3|Female|3|Laboratory Technician|1|3377|4|Y|17|3|4|80||7|5|2|4|0|2
41|No|Rarely|Research & Development|70|2|Technical Degree|1|1085|2|Female|4|Research Scientist|3|3376|1|Y|13|3|3|80||10|3|3|10|0|8
22|No|Rarely|Research & Development|10|2|Life Sciences|1|2007|4|Male|3|Research Scientist|3|3375|0|Y|12|3|4|80||4|2|4|3|1|2
33|Yes|Frequently|Research & Development|30|3|Life Sciences|1|702|1|Male|3|Research Scientist|1|3348|1|Y|11|3|1|80||10|3|3|10|9|7
58|No|Rarely|Research & Development|90|3|Medical|1|214|2|Female|2|Research Scientist|2|3346|4|Y|20|4|2|80||9|3|2|1|0|0
29|Yes|Rarely|Research & Development|70|3|Technical Degree|1|1299|2|Female|3|Laboratory Technician|3|3339|3|Y|13|3|1|80||10|2|3|7|7|7
40|No|Rarely|Research & Development||2|Technical Degree|1|335|1|Male|3|Research Scientist|4|3319|1|Y|17|3|1|80||9|3|3|9|4|7
32|No|Rarely|Research & Development|50|4|Other|1|1607|2|Female|4|Research Scientist|4|3312|3|Y|17|3|4|80||6|3|3|3|0|2
28|No|Rarely|Research & Development|80|2|Life Sciences|1|395|4|Female|3|Research Scientist|4|3310|1|Y|21|4|4|80||5|3|3|5|0|2
38|No|Rarely|Research & Development|40|2|Medical|1|1687|4|Female|3|Laboratory Technician|3|3306|7|Y|19|3|4|80||7|5|2|0|0|0
32|No|Rarely|Research & Development|50|2|Life Sciences|1|21|1|Male|4|Research Scientist|2|3298|0|Y|12|3|4|80||7|5|2|6|0|5
23|No|Rarely|Research & Development|40|1|Medical|1|1735|3|Female|3|Laboratory Technician|2|3295|1|Y|13|3|3|80||3|3|1|3|1|2
47|No|Rarely|Sales|20|4|Life Sciences|1|925|4|Female|2|Sales Representative|4|3294|1|Y|18|3|1|80||3|3|2|3|1|2
34|No|Rarely|Research & Development|10|3|Life Sciences|1|1447|4|Female|2|Laboratory Technician|2|3294|5|Y|17|3|1|80||7|2|2|5|0|2
29|No|Frequently|Research & Development|100|3|Life Sciences|1|1143|4|Female|3|Research Scientist|2|3291|0|Y|14|3|4|80||8|2|2|7|1|1
34|No|Rarely|Research & Development|10|4|Life Sciences|1|797|2|Female|4|Research Scientist|4|3280|2|Y|16|3|3|80||10|2|3|4|1|3
21|No|Rarely|Research & Development|30|2|Medical|1|379|4|Male|2|Research Scientist|3|3230|1|Y|17|3|1|80||3|4|4|3|1|0
25|No|Rarely|Research & Development|10|3|Technical Degree|1|1415|1|Male|3|Laboratory Technician|4|3229|4|Y|11|3|2|80||7|2|2|3|0|2
50|No|Rarely|Research & Development|280|1|Medical|1|716|4|Male|4|Laboratory Technician|3|3221|1|Y|11|3|3|80||20|3|3|20|3|8
52|No|Rarely|Research & Development|20|3|Life Sciences|1|316|3|Female|2|Laboratory Technician|4|3212|7|Y|15|3|2|80||6|3|2|2|2|2
49|No|Rarely|Research & Development|250|4|Life Sciences|1|1617|3|Female|3|Laboratory Technician|1|3211|1|Y|14|3|4|80|10|10|3|2|9|1|4
36|No|Rarely|Research & Development|60|3|Life Sciences|1|373|4|Male|3|Laboratory Technician|4|3210|0|Y|11|3|3|80|10|16|4|3|15|10|11
30|No|Rarely|Research & Development|50|3|Technical Degree|1|197|4|Female|3|Research Scientist|1|3204|5|Y|14|3|4|80||8|3|3|3|2|2
24|Yes|Rarely|Sales|10|1|Technical Degree|1|554|1|Female|3|Sales Representative|2|3202|1|Y|16|3|2|80||6|4|3|5|1|4
28|No|Rarely|Research & Development|20|1|Life Sciences|1|1136|1|Male|2|Research Scientist|2|3201|0|Y|17|3|1|80||6|2|1|5|0|4
28|No|Rarely|Research & Development|190|4|Medical|1|1216|4|Male|2|Laboratory Technician|1|3196|1|Y|12|3|3|80||6|2|3|6|3|3
44|No|Rarely|Human Resources|10|3|Life Sciences|1|1683|3|Female|3|Human Resources|4|3195|4|Y|18|3|1|80||8|2|3|2|2|2
29|No|Frequently|Research & Development|20|1|Life Sciences|1|1513|4|Female|3|Laboratory Technician|2|3180|0|Y|13|3|3|80||4|3|3|3|0|2
24|Yes|Frequently|Research & Development|90|3|Medical|1|1494|2|Male|3|Laboratory Technician|1|3172|2|Y|11|3|3|80||4|2|2|0|0|0
24|No|Non-Travel|Research & Development|40|1|Life Sciences|1|888|1|Male|2|Laboratory Technician|4|3162|0|Y|17|3|4|80||6|2|2|5|3|4
44|No|Non-Travel|Research & Development|50|3|Life Sciences|1|1471|3|Male|2|Laboratory Technician|3|3162|3|Y|14|3|4|80||7|5|3|5|0|3
44|Yes|Frequently|Research & Development|240|3|Life Sciences|1|392|4|Male|3|Laboratory Technician|3|3161|3|Y|22|4|4|80||19|0|1|1|0|0
52|No|Rarely|Research & Development|110|4|Life Sciences|1|813|4|Female|3|Laboratory Technician|3|3149|8|Y|20|4|2|80||9|3|3|5|1|4
33|No|Rarely|Research & Development|80|4|Life Sciences|1|1798|4|Male|4|Research Scientist|1|3143|6|Y|19|3|2|80||14|1|3|10|7|6
41|Yes|Rarely|Sales|200|2|Marketing|1|248|2|Female|3|Sales Representative|2|3140|1|Y|22|4|4|80||4|5|2|4|0|2
29|No|Rarely|Research & Development|60|1|Medical|1|1192|2|Female|3|Laboratory Technician|4|3131|1|Y|13|3|1|80||10|5|3|10|0|8
21|No|Rarely|Research & Development|50|1|Medical|1|1623|3|Male|3|Research Scientist|4|3117|1|Y|18|3|3|80||3|2|3|2|2|2
26|Yes|Frequently|Research & Development|30|1|Technical Degree|1|510|3|Male|3|Research Scientist|1|3102|0|Y|22|4|3|80||7|2|3|6|0|4
30|No|Non-Travel|Research & Development|90|3|Medical|1|239|3|Male|3|Laboratory Technician|1|3072|1|Y|11|3|3|80||12|4|3|12|6|10
41|No|Rarely|Research & Development|190|2|Life Sciences|1|334|3|Male|3|Research Scientist|1|3072|2|Y|16|3|1|80||17|2|2|1|0|0
39|No|Rarely|Research & Development|30|2|Medical|1|1627|3|Male|2|Laboratory Technician|3|3069|0|Y|15|3|4|80||11|3|3|10|0|7
32|No|Frequently|Research & Development|20|2|Life Sciences|1|8|4|Male|3|Laboratory Technician|4|3068|0|Y|13|3|3|80||8|2|2|7|3|6
31|No|Rarely|Sales|20|2|Life Sciences|1|1996|1|Male|3|Sales Representative|3|3067|0|Y|19|3|3|80||3|1|3|2|1|2
31|No|Non-Travel|Research & Development|30|2|Medical|1|1948|3|Male|3|Research Scientist|1|3065|1|Y|13|4|4|80||4|3|4|4|2|3
27|No|Rarely|Research & Development|170|3|Technical Degree|1|233|3|Male|3|Research Scientist|2|3058|0|Y|16|3|4|80||6|3|2|5|1|1
38|No|Rarely|Research & Development|20|5|Medical|1|773|4|Male|3|Research Scientist|3|3057|6|Y|13|3|2|80||6|0|1|1|0|1
33|No|Non-Travel|Research & Development|40|3|Technical Degree|1|1771|4|Male|3|Research Scientist|2|3055|5|Y|15|3|4|80||11|2|2|9|1|7
27|Yes|Rarely|Sales|20|1|Marketing|1|667|3|Male|3|Sales Representative|1|3041|0|Y|11|3|2|80||5|3|3|4|0|2
36|No|Rarely|Research & Development||3|Life Sciences|1|97|2|Female|4|Laboratory Technician|4|3038|3|Y|12|3|2|80||5|3|3|1|0|0
32|No|Rarely|Research & Development|60|5|Life Sciences|1|231|3|Male|3|Research Scientist|3|3038|3|Y|20|4|1|80||8|2|3|5|1|4
37|No|Rarely|Research & Development|140|3|Life Sciences|1|515|4|Female|3|Laboratory Technician|1|3034|1|Y|12|3|3|80||18|2|2|18|12|17
20|No|Rarely|Research & Development|30|3|Life Sciences|1|1198|1|Male|2|Laboratory Technician|3|3033|1|Y|12|3|1|80||2|2|2|2|1|2
37|No|Rarely|Research & Development|190|2|Life Sciences|1|61|2|Male|3|Research Scientist|2|3022|4|Y|21|4|1|80||8|1|3|1|0|0
37|No|Rarely|Research & Development|40|1|Life Sciences|1|1394|3|Male|3|Research Scientist|3|2996|7|Y|15|3|4|80||8|2|3|6|1|3
34|No|Frequently|Research & Development|10|4|Other|1|1431|4|Male|3|Research Scientist|1|2996|5|Y|14|3|3|80||10|2|3|4|1|3
19|No|Rarely|Research & Development|250|3|Life Sciences|1|1269|2|Female|4|Research Scientist|4|2994|1|Y|12|3|4|80||1|2|3|1|0|1
38|No|Frequently|Human Resources||4|Other|1|1972|4|Male|3|Human Resources|2|2991|0|Y|11|3|2|80||7|2|3|6|1|2
30|No|Rarely|Sales|70|1|Marketing|1|585|4|Male|3|Sales Representative|2|2983|0|Y|14|3|1|80||4|3|3|3|1|2
34|No|Non-Travel|Research & Development|30|4|Life Sciences|1|1115|3|Male|2|Research Scientist|4|2979|3|Y|17|3|4|80||6|2|3|0|0|0
35|No|Rarely|Research & Development|10|4|Life Sciences|1|2052|3|Female|1|Research Scientist|4|2977|1|Y|12|3|4|80||4|5|3|4|1|1
47|No|Frequently|Sales|40|1|Medical|1|467|2|Male|3|Sales Representative|3|2976|3|Y|19|3|1|80||5|3|3|0|0|0
29|No|Rarely|Research & Development|90|4|Medical|1|1709|4|Female|3|Laboratory Technician|3|2974|9|Y|17|3|3|80||9|2|3|5|1|2
37|No|Frequently|Sales|210|2|Medical|1|900|3|Female|3|Sales Representative|4|2973|5|Y|15|3|2|80||10|3|3|5|0|0
20|Yes|Rarely|Research & Development|40|3|Technical Degree|1|960|1|Male|3|Laboratory Technician|1|2973|1|Y|19|3|2|80||1|2|3|1|0|0
34|No|Rarely|Research & Development|70|4|Medical|1|1577|1|Male|3|Research Scientist|4|2972|1|Y|13|3|3|80|0|1|4|1|1|0|0
26|No|Rarely|Sales||3|Other|1|2060|4|Female|2|Sales Representative|3|2966|0|Y|18|3|4|80|0|5|2|3|4|0|0
34|Yes|Rarely|Research & Development|60|1|Medical|1|31|2|Male|3|Research Scientist|1|2960|2|Y|11|3|3|80||8|2|3|4|1|3
32|No|Rarely|Research & Development|10|1|Life Sciences|1|134|4|Male|3|Research Scientist|1|2956|1|Y|13|3|4|80||1|2|3|1|0|0
31|Yes|Rarely|Human Resources|180|5|Human Resources|1|1842|4|Male|4|Human Resources|1|2956|0|Y|17|3|3|80||2|4|3|1|0|0
52|No|Rarely|Research & Development|80|4|Other|1|1409|3|Female|3|Laboratory Technician|1|2950|9|Y|13|3|3|80|0|12|2|1|5|0|4
26|No|Rarely|Human Resources|250|1|Life Sciences|1|177|3|Female|3|Human Resources|3|2942|1|Y|23|4|4|80||8|3|3|8|5|7
56|No|Frequently|Research & Development|90|3|Medical|1|1071|1|Female|3|Research Scientist|3|2942|2|Y|19|3|2|80|10|18|4|3|5|0|3
44|Yes|Rarely|Research & Development|100|4|Life Sciences|1|1200|3|Male|3|Research Scientist|3|2936|1|Y|11|3|3|80||6|4|3|6|0|2
42|No|Non-Travel|Research & Development|100|4|Technical Degree|1|1854|3|Male|3|Research Scientist|3|2936|3|Y|22|4|2|80|20|10|1|2|6|3|3
22|No|Non-Travel|Research & Development|160|2|Medical|1|22|4|Male|4|Laboratory Technician|4|2935|1|Y|13|3|2|80||1|2|2|1|0|0
26|No|Rarely|Research & Development|10|2|Life Sciences|1|1893|2|Female|2|Research Scientist|3|2933|1|Y|13|3|3|80||1|3|2|1|1|0
34|No|Rarely|Research & Development|20|4|Medical|1|1755|4|Male|4|Research Scientist|4|2932|0|Y|14|3|1|80||6|3|3|5|1|2
34|No|Rarely|Research & Development|190|3|Life Sciences|1|1701|2|Female|2|Research Scientist|4|2929|1|Y|12|3|2|80|0|10|3|3|10|8|7
20|Yes|Frequently|Research & Development|60|3|Life Sciences|1|137|4|Female|2|Laboratory Technician|4|2926|1|Y|18|3|2|80||1|5|3|1|1|0
31|No|Rarely|Research & Development|260|1|Life Sciences|1|16|1|Male|3|Research Scientist|3|2911|1|Y|17|3|4|80|10|5|1|2|5|4|3
33|No|Rarely|Research & Development|50|4|Life Sciences|1|338|3|Female|2|Research Scientist|4|2911|1|Y|13|3|3|80||2|2|2|2|0|2
33|No|Frequently|Research & Development|30|4|Life Sciences|1|5|4|Female|3|Research Scientist|3|2909|1|Y|11|4|3|80||8|3|3|8|3|0
28|Yes|Frequently|Sales|10|3|Technical Degree|1|1486|1|Male|3|Sales Representative|3|2909|3|Y|15|3|4|80||5|3|4|3|1|2
23|No|Rarely|Research & Development|260|1|Life Sciences|1|465|3|Male|3|Research Scientist|4|2904|1|Y|12|3|3|80||4|2|2|4|0|2
38|No|Rarely|Sales|90|3|Marketing|1|893|2|Male|2|Sales Representative|2|2899|0|Y|19|3|4|80||3|3|3|2|1|2
54|No|Rarely|Research & Development|90|2|Life Sciences|1|1969|1|Female|3|Research Scientist|3|2897|3|Y|11|3|3|80||9|6|2|4|2|3
25|No|Rarely|Research & Development|70|1|Medical|1|143|4|Male|2|Research Scientist|4|2889|1|Y|11|3|3|80||2|2|3|2|2|1
26|No|Rarely|Research & Development|230|3|Life Sciences|1|560|1|Female|3|Research Scientist|4|2886|1|Y|22|4|2|80||3|3|1|3|0|2
24|Yes|Frequently|Research & Development|70|3|Life Sciences|1|647|1|Female|3|Laboratory Technician|3|2886|1|Y|16|3|4|80|10|6|4|3|6|1|2
26|No|Rarely|Research & Development|40|2|Life Sciences|1|1275|3|Male|3|Research Scientist|4|2875|1|Y|20|4|2|80||8|2|2|8|2|2
22|No|Rarely|Research & Development|150|3|Medical|1|144|2|Female|3|Laboratory Technician|4|2871|1|Y|15|3|3|80|0|1|5|3|0|0|0
26|No|Rarely|Research & Development|10|3|Medical|1|1952|3|Male|3|Laboratory Technician|1|2867|0|Y|13|3|4|80|0|8|6|2|7|7|6
27|Yes|Frequently|Human Resources|220|3|Human Resources|1|1944|1|Female|2|Human Resources|2|2863|1|Y|12|3|1|80||1|2|3|1|0|0
30|No|Rarely|Research & Development|160|1|Life Sciences|1|1729|2|Male|3|Research Scientist|4|2862|1|Y|12|3|2|80||10|2|2|10|0|8
35|No|Rarely|Research & Development|10|3|Medical|1|105|2|Male|2|Research Scientist|3|2859|1|Y|18|3|1|80||6|3|3|6|0|4
38|No|Rarely|Sales|10|3|Life Sciences|1|1961|1|Male|2|Sales Representative|1|2858|4|Y|14|3|1|80||20|3|2|1|0|0
28|No|Rarely|Sales|30|3|Medical|1|1875|2|Female|3|Sales Representative|2|2856|1|Y|19|3|4|80||1|3|3|1|0|0
22|Yes|Frequently|Research & Development|30|4|Life Sciences|1|1203|3|Male|2|Research Scientist|4|2853|0|Y|11|3|2|80||1|5|3|0|0|0
33|Yes|Rarely|Sales|50|3|Marketing|1|485|4|Female|3|Sales Representative|3|2851|1|Y|13|3|2|80||1|2|3|1|0|0
38|No|Rarely|Human Resources|10|3|Human Resources|1|1152|3|Male|4|Human Resources|3|2844|1|Y|13|3|4|80||7|2|4|7|5|0
51|No|Frequently|Research & Development|60|2|Medical|1|1297|2|Female|2|Laboratory Technician|3|2838|0|Y|14|3|2|80||8|6|2|7|7|7
32|No|Rarely|Research & Development|290|4|Life Sciences|1|2010|3|Female|2|Laboratory Technician|2|2837|1|Y|13|3|3|80||6|3|3|6|4|1
20|No|Rarely|Research & Development|10|3|Life Sciences|1|657|4|Female|2|Research Scientist|2|2836|1|Y|13|3|4|80||1|0|4|1|0|0
36|No|Rarely|Research & Development|30|2|Life Sciences|1|155|1|Female|3|Laboratory Technician|4|2835|5|Y|22|4|1|80||7|2|3|1|0|0
32|No|Non-Travel|Sales|20|1|Life Sciences|1|1190|3|Female|3|Sales Representative|1|2827|1|Y|12|3|3|80||1|3|3|1|0|0
38|No|Frequently|Research & Development|30|4|Other|1|1060|3|Male|3|Research Scientist|3|2821|3|Y|16|3|1|80||8|2|3|2|2|2
23|No|Rarely|Research & Development|40|3|Medical|1|705|1|Male|4|Research Scientist|1|2819|2|Y|16|3|1|80||5|3|4|3|0|2
44|No|Rarely|Research & Development|80|4|Life Sciences|1|874|1|Male|4|Laboratory Technician|4|2818|2|Y|24|4|3|80||10|2|2|3|0|2
22|No|Non-Travel|Research & Development|260|2|Other|1|1605|2|Female|2|Research Scientist|3|2814|1|Y|14|3|2|80||4|2|2|4|1|3
27|No|Rarely|Research & Development|160|4|Technical Degree|1|1001|3|Female|3|Laboratory Technician|2|2811|9|Y|14|3|2|80||4|2|3|2|2|2
36|No|Non-Travel|Research & Development|90|4|Life Sciences|1|1949|1|Male|4|Laboratory Technician|2|2810|1|Y|22|4|2|80||5|3|3|5|0|2
40|No|Rarely|Research & Development|20|4|Life Sciences|1|2048|3|Male|2|Research Scientist|3|2809|2|Y|14|3|4|80||8|2|3|2|2|2
